    1261,  -0.223219,   0.378990,   0.904291
    1276,  -0.233718,   0.378746,   0.903314
    1292,  -0.229079,   0.371177,   0.901605
    1308,  -0.231765,   0.374229,   0.909296
    1323,  -0.229323,   0.368980,   0.900507
    1338,  -0.233718,   0.368614,   0.895379
    1354,  -0.232497,   0.368248,   0.892327
    1369,  -0.229323,   0.367515,   0.894525
    1384,  -0.229079,   0.367515,   0.900873
    1399,  -0.228346,   0.366294,   0.898920
    1415,  -0.231032,   0.366905,   0.903925
    1430,  -0.229811,   0.368614,   0.909296
    1446,  -0.229323,   0.372032,   0.914301
    1461,  -0.227126,   0.376793,   0.913081
    1476,  -0.219313,   0.384606,   0.914301
    1491,  -0.216139,   0.384362,   0.905512
    1507,  -0.218580,   0.374352,   0.901850
    1523,  -0.213087,   0.371544,   0.904535
    1538,  -0.215650,   0.368980,   0.908198
    1554,  -0.224318,   0.363731,   0.903559
    1570,  -0.225295,   0.362266,   0.901483
    1585,  -0.231643,   0.368125,   0.897333
    1600,  -0.232253,   0.367759,   0.897455
    1616,  -0.238357,   0.370933,   0.890985
    1632,  -0.232741,   0.366783,   0.889398
    1648,  -0.240798,   0.360679,   0.891595
    1663,  -0.239089,   0.360190,   0.895990
    1678,  -0.246414,   0.367027,   0.896478
    1693,  -0.237380,   0.374352,   0.899164
    1709,  -0.236159,   0.372642,   0.899408
    1724,  -0.234572,   0.372887,   0.899896
    1739,  -0.227126,   0.378746,   0.901850
    1755,  -0.224440,   0.376061,   0.900140
    1770,  -0.226882,   0.374596,   0.903070
    1786,  -0.231520,   0.366783,   0.904291
    1802,  -0.227370,   0.361899,   0.907221
    1818,  -0.226271,   0.365440,   0.912959
    1833,  -0.224562,   0.371422,   0.919795
    1848,  -0.226271,   0.372398,   0.920527
    1864,  -0.224928,   0.359458,   0.903070
    1880,  -0.225417,   0.369224,   0.900140
    1896,  -0.231765,   0.373131,   0.890008
    1911,  -0.222487,   0.374352,   0.897210
    1926,  -0.227858,   0.378502,   0.895746
    1942,  -0.213941,   0.390222,   0.899896
    1957,  -0.221754,   0.383629,   0.900507
    1972,  -0.239211,   0.368614,   0.900629
    1988,  -0.242263,   0.369835,   0.900873
    2004,  -0.239333,   0.370079,   0.897821
    2019,  -0.232253,   0.368736,   0.893304
    2035,  -0.228102,   0.359214,   0.891107
    2050,  -0.224196,   0.358726,   0.893060
    2066,  -0.221266,   0.367271,   0.892816
    2082,  -0.216139,   0.370933,   0.896722
    2098,  -0.226637,   0.371910,   0.884026
    2114,  -0.226393,   0.360679,   0.882561
    2129,  -0.231276,   0.359336,   0.876701
    2145,  -0.226515,   0.357139,   0.883049
    2160,  -0.229323,   0.363853,   0.894525
    2176,  -0.236404,   0.370201,   0.899896
    2191,  -0.236648,   0.366539,   0.906733
    2207,  -0.240676,   0.368736,   0.909907
    2222,  -0.234328,   0.367759,   0.915034
    2238,  -0.230788,   0.370201,   0.916987
    2253,  -0.227126,   0.370933,   0.921138
    2269,  -0.225050,   0.363975,   0.923579
    2285,  -0.225539,   0.368858,   0.926631
    2299,  -0.227736,   0.374962,   0.932003
    2315,  -0.225661,   0.374107,   0.938717
    2331,  -0.226882,   0.368736,   0.937740
    2346,  -0.226882,   0.372154,   0.937008
    2362,  -0.226271,   0.369590,   0.935909
    2377,  -0.228591,   0.373131,   0.926021
    2393,  -0.226393,   0.371666,   0.923335
    2408,  -0.219801,   0.380211,   0.909907
    2423,  -0.221510,   0.379967,   0.898920
    2439,  -0.209424,   0.377525,   0.900751
    2454,  -0.222975,   0.367759,   0.896478
    2470,  -0.220533,   0.364097,   0.900873
    2486,  -0.226882,   0.354453,   0.903437
    2502,  -0.223952,   0.350058,   0.899286
    2517,  -0.218092,   0.366050,   0.883538
    2533,  -0.217848,   0.361167,   0.890862
    2549,  -0.214918,   0.355063,   0.902948
    2565,  -0.219435,   0.358848,   0.904413
    2580,  -0.216261,   0.371666,   0.896112
    2596,  -0.217848,   0.372642,   0.888909
    2611,  -0.233474,   0.370445,   0.894281
    2626,  -0.230788,   0.367149,   0.897088
    2641,  -0.235061,   0.373619,   0.903681
    2657,  -0.233230,   0.366050,   0.908198
    2673,  -0.227370,   0.365196,   0.902948
    2688,  -0.234450,   0.357261,   0.900873
    2703,  -0.228957,   0.360435,   0.896112
    2719,  -0.225172,   0.361899,   0.899042
    2734,  -0.227126,   0.369712,   0.902338
    2750,  -0.229811,   0.386803,   0.917964
    2766,  -0.224928,   0.376549,   0.936031
    2782,  -0.226149,   0.377037,   0.934322
    2798,  -0.220045,   0.384362,   0.939449
    2814,  -0.228346,   0.401941,   0.921138
    2829,  -0.225417,   0.418788,   0.915766
    2845,  -0.219679,   0.404138,   0.903925
    2860,  -0.225417,   0.392175,   0.898431
    2876,  -0.223707,   0.397546,   0.895501
    2892,  -0.215895,   0.409266,   0.896478
    2907,  -0.215406,   0.397913,   0.903803
    2922,  -0.220411,   0.394494,   0.918818
    2938,  -0.234694,   0.382897,   0.900385
    2953,  -0.246658,   0.377037,   0.844839
    2968,  -0.261796,   0.409266,   0.844961
    2983,  -0.252030,   0.429042,   0.829946
    2999,  -0.248856,   0.431972,   0.830556
    3016,  -0.248856,   0.428920,   0.828725
    3032,  -0.243484,   0.445157,   0.763413
    3047,  -0.140695,   0.408045,   0.567601
    3063,  -0.024477,   0.394738,   0.437344
    3078,   0.144235,   0.174632,   0.320515
    3093,   0.080266,   0.096502,   0.155710
    3109,   0.030214,   0.087225,  -0.180980
    3124,   0.013856,   0.026308,   0.072819
    3139,  -0.012025,   0.023744,   0.076604
    3155,   0.006531,   0.019349,   0.087835
    3170,  -0.010316,   0.030092,   0.080510
    3186,   0.002136,   0.022523,   0.095160
    3202,  -0.003968,   0.026918,   0.090765
    3217,  -0.006409,   0.029604,   0.097845
    3232,  -0.012025,   0.028139,   0.099799
    3247,  -0.006165,   0.028505,   0.108222
    3263,  -0.009949,   0.026918,   0.112128
    3278,  -0.011536,   0.028871,   0.118599
    3294,  -0.009583,   0.029116,   0.117378
    3309,  -0.011781,   0.026186,   0.129586
    3325,  -0.015931,   0.029848,   0.135689
    3340,  -0.016908,   0.033754,   0.144235
    3356,  -0.016664,   0.033388,   0.152048
    3372,  -0.017396,   0.029116,   0.156199
    3387,  -0.014222,   0.030581,   0.161814
    3402,  -0.015687,   0.031069,   0.168650
    3418,  -0.015809,   0.028505,   0.167552
    3433,  -0.016908,   0.025941,   0.181591
    3448,  -0.018861,   0.027162,   0.186718
    3464,  -0.018861,   0.023744,   0.204053
    3480,  -0.023012,   0.021791,   0.227004
    3495,  -0.022890,   0.028139,   0.233596
    3510,  -0.025942,   0.030336,   0.248489
    3526,  -0.026430,   0.032045,   0.279009
    3542,  -0.025942,   0.037783,   0.281939
    3557,  -0.030825,   0.034121,   0.312946
    3572,  -0.044253,   0.028139,   0.315876
    3588,  -0.044253,   0.031069,   0.310749
    3603,  -0.044742,   0.030458,   0.320759
    3618,  -0.042788,   0.028383,   0.325887
    3635,  -0.047305,   0.028871,   0.326375
    3650,  -0.048892,   0.035219,   0.333700
    3665,  -0.048404,   0.039858,   0.348837
    3681,  -0.048648,   0.030336,   0.350058
    3696,  -0.051578,   0.030825,   0.365074
    3711,  -0.058536,   0.019349,   0.385583
    3726,  -0.058414,   0.017640,   0.398157
    3742,  -0.054019,   0.001770,   0.405237
    3757,  -0.067936,  -0.024110,   0.430874
    3773,  -0.068180,  -0.026796,   0.432582
    3788,  -0.068425,  -0.037539,   0.436489
    3803,  -0.069157,  -0.047549,   0.434292
    3818,  -0.071477,  -0.055606,   0.435512
    3834,  -0.070622,  -0.068303,   0.431728
    3850,  -0.069279,  -0.105170,   0.433803
    3865,  -0.065739,  -0.123970,   0.425746
    3881,  -0.060367,  -0.150827,   0.405725
    3896,  -0.059269,  -0.180736,   0.393640
    3911,  -0.054508,  -0.189892,   0.366050
    3926,  -0.060612,  -0.224318,   0.328328
    3942,  -0.056461,  -0.239944,   0.308063
    3958,  -0.060978,  -0.255204,   0.292559
    3974,  -0.058658,  -0.270219,   0.262895
    3990,  -0.053165,  -0.289019,   0.230300
    4005,  -0.050357,  -0.293780,   0.215162
    4021,  -0.054752,  -0.310505,   0.193554
    4036,  -0.052799,  -0.321003,   0.141305
    4052,  -0.034243,  -0.346151,   0.094183
    4067,  -0.015687,  -0.380822,   0.036806
    4082,  -0.011536,  -0.395715,  -0.021058
    4098,   0.009949,  -0.431850,  -0.113105
    4113,   0.018983,  -0.441616,  -0.183422
    4129,   0.026918,  -0.482146,  -0.244705
    4144,   0.043154,  -0.493866,  -0.295245
    4160,   0.053653,  -0.492645,  -0.356528
    4176,   0.050967,  -0.492401,  -0.384606
    4192,   0.051212,  -0.533419,  -0.449307
    4208,   0.040713,  -0.561252,  -0.465666
    4223,   0.044986,  -0.583715,  -0.524751
    4239,   0.090032,  -0.528658,  -0.592627
    4254,   0.069157,  -0.556858,  -0.626564
    4270,   0.069035,  -0.559055,  -0.610450
    4285,   0.066593,  -0.575902,  -0.590429
    4301,   0.001404,  -0.567845,  -0.933468
    4317,  -0.030458,  -0.500214,  -1.323628
    4333,   0.237258,  -0.783434,  -0.967894
    4349,   0.157419,  -0.819813,  -1.140267
    4365,   0.109565,  -0.553195,  -0.721785
    4380,   0.147653,  -0.469694,  -0.935421
    4395,   0.110786,  -0.456021,  -0.925655
    4411,   0.147897,  -0.463102,  -0.910517
    4426,   0.133980,  -0.442105,  -0.879265
    4442,   0.162058,  -0.430141,  -0.876335
    4458,   0.157419,  -0.393029,  -0.862174
    4474,   0.169139,  -0.396570,  -0.855094
    4489,   0.169627,  -0.387902,  -0.854361
    4504,   0.183056,  -0.386803,  -0.898187
    4519,   0.218702,  -0.371177,  -1.006958
    4535,   0.238357,  -0.365562,  -1.265031
    4550,   4.000183,  -4.000183,  -4.000183
    4565,   4.000183,  -4.000183,   4.000183
    4582,  -4.000183,   2.423793,   4.000183
    4596,   0.100165,   1.001099,  -0.422450
    4612,  -0.050601,   1.310688,  -0.091375
    4628,   1.105597,   1.457059,   0.073186
