1064,0,0,0.038462,0.038462
1123,0,0,0.038462,0.038462
1168,0.037037,0,0.038462,0.053395363
1169,0.037037,0,0.038462,0.053395363
1185,0.037037,0,0.038462,0.053395363
1212,0.037037,0,0.038462,0.053395363
1229,0.037037,0,0.038462,0.053395363
1244,0.037037,0,0.038462,0.053395363
1249,0.037037,0,0.038462,0.053395363
1264,0.037037,0,0.038462,0.053395363
1269,0.037037,0,0.076923,0.085374981
1304,0.037037,0,0.038462,0.053395363
1309,0.037037,0,0.076923,0.085374981
1330,0.037037,0,0.038462,0.053395363
1367,0.037037,0,0.076923,0.085374981
1369,0.037037,0,0.076923,0.085374981
1409,0.074074,0,0.076923,0.106790006
1425,0.074074,0,0.076923,0.106790006
1432,0.074074,0,0.076923,0.106790006
1450,0.074074,0,0.076923,0.106790006
1468,0.074074,0.038462,0.076923,0.113505202
1480,0.074074,0.038462,0.076923,0.113505202
1495,0.074074,0,0.076923,0.106790006
1500,0.074074,0,0.076923,0.106790006
1515,0.111111,0,0.076923,0.135139936
1532,0.111111,0.038462,0.076923,0.140506682
1549,0.111111,0.038462,0.076923,0.140506682
1571,0.111111,0.038462,0.076923,0.140506682
1586,0.148148,0.038462,0.076923,0.17130179
1591,0.148148,0.038462,0.038462,0.157817872
1608,0.148148,0.038462,0.076923,0.17130179
1613,0.148148,0.038462,0.038462,0.157817872
1628,0.148148,0,0.038462,0.15305932
1632,0.148148,0,0.076923,0.166928062
1647,0.148148,0.038462,0.076923,0.17130179
1653,0.185185,0,0.038462,0.189137013
1669,0.185185,0.038462,0.076923,0.204181188
1674,0.185185,0,0.076923,0.200525889
1689,0.185185,0,0.076923,0.200525889
1709,0.222222,0,0.038462,0.225525925
1728,0.222222,0,0.038462,0.225525925
1733,0.222222,0,0.038462,0.225525925
1764,0.259259,0,0.038462,0.26209646
1767,0.259259,0,0,0.259259
1782,0.259259,0,0,0.259259
1784,0.259259,0,-0.038462,0.26209646
1799,0.296296,0,-0.038462,0.298781936
1804,0.296296,-0.038462,-0.038462,0.301247358
1824,0.296296,-0.038462,-0.038462,0.301247358
1855,0.259259,-0.038462,-0.038462,0.26490353
1857,0.259259,-0.076923,-0.076923,0.281157474
1872,0.259259,-0.076923,-0.076923,0.281157474
1876,0.222222,-0.038462,-0.076923,0.238283635
1892,0.222222,-0.038462,-0.076923,0.238283635
1896,0.185185,-0.038462,-0.115385,0.221554751
1912,0.185185,-0.038462,-0.115385,0.221554751
1916,0.185185,-0.038462,-0.115385,0.221554751
1931,0.185185,-0.076923,-0.153846,0.252743395
1936,0.185185,-0.115385,-0.153846,0.266975231
1951,0.148148,-0.115385,-0.153846,0.242755267
1956,0.148148,-0.115385,-0.153846,0.242755267
1971,0.148148,-0.115385,-0.115385,0.220397882
1986,0.148148,-0.115385,-0.076923,0.202925297
1987,0.148148,-0.115385,-0.076923,0.202925297
2002,0.148148,-0.115385,-0.076923,0.202925297
2007,0.148148,-0.076923,-0.076923,0.183799145
2022,0.148148,-0.076923,-0.115385,0.202925297
2028,0.111111,-0.076923,-0.115385,0.177697778
2046,0.111111,-0.076923,-0.115385,0.177697778
2048,0.148148,-0.115385,-0.153846,0.242755267
2064,0.148148,-0.115385,-0.115385,0.220397882
2067,0.148148,-0.115385,-0.115385,0.220397882
2083,0.148148,-0.115385,-0.115385,0.220397882
2087,0.111111,-0.076923,-0.153846,0.204771565
2104,0.111111,-0.076923,-0.192308,0.235042909
2108,0.148148,-0.076923,-0.192308,0.254651418
2124,0.148148,-0.076923,-0.153846,0.227010065
2129,0.148148,-0.076923,-0.153846,0.227010065
2144,0.148148,-0.076923,-0.153846,0.227010065
2149,0.148148,-0.076923,-0.153846,0.227010065
2164,0.148148,-0.038462,-0.153846,0.217015546
2168,0.185185,-0.038462,-0.153846,0.243806073
2183,0.185185,0.038462,-0.153846,0.243806073
2188,0.185185,-0.038462,-0.153846,0.243806073
2203,0.222222,0,-0.115385,0.250392323
2218,0.222222,0,-0.115385,0.250392323
2219,0.259259,0,-0.115385,0.283776192
2236,0.259259,0.038462,-0.076923,0.273151428
2239,0.555556,-0.538462,-0.038462,0.774637412
2258,-0.37037,-0.846154,0.384615,1.000539468
2260,-1.814815,-1.5,0.769231,2.476947681
2274,1.777778,3.076923,-2.461539,4.322860629
2280,-2.333333,0.807692,0.384615,2.498947369
2295,0.222222,1.269231,0.615385,1.427945604
2300,-0.259259,0.884615,-0.153846,0.934573442
2315,-0.259259,0.923077,0.5,1.08133546
2320,-0.518519,0.884615,0.384615,1.095141247
2334,-0.481481,0.846154,0.076923,0.976584709
2350,-0.259259,0.923077,0.153846,0.971058684
2352,-0.296296,0.961538,0.192308,1.024367616
2366,-0.37037,0.923077,0.192308,1.01302885
2371,-0.407407,0.923077,0.153846,1.020646953
2386,-0.444444,0.923077,0.076923,1.027384429
2391,-0.518519,0.884615,0.115385,1.031852388
2407,-0.518519,0.923077,0.192308,1.076064807
2411,-0.518519,0.961538,0.192308,1.10923381
2427,-0.518519,0.961538,0.038462,1.093113262
2442,-0.555556,0.923077,0.038462,1.078050529
2444,-0.518519,0.961538,0.076923,1.095141282
2459,-0.555556,1,0.038462,1.144605519
2462,-0.555556,1,0,1.14395912
2477,-0.555556,1,0,1.14395912
2483,-0.555556,1.038462,-0.038462,1.178356958
2497,-0.555556,1.038462,-0.038462,1.178356958
2502,-0.592593,1.038462,-0.076923,1.198118081
2518,-0.555556,1.076923,-0.115385,1.217258935
2522,-0.555556,1.076923,-0.115385,1.217258935
2537,-0.555556,1.076923,-0.153846,1.221504895
2542,-0.555556,1.076923,-0.153846,1.221504895
2557,-0.555556,1.115385,-0.192308,1.260836442
2562,-0.555556,1.115385,-0.230769,1.267272859
2577,-0.555556,1.153846,-0.230769,1.30125224
2593,-0.518519,1.153846,-0.269231,1.293332083
2598,-0.518519,1.153846,-0.269231,1.293332083
2614,-0.518519,1.192308,-0.269231,1.327759636
2617,-0.518519,1.192308,-0.307692,1.336089326
2632,-0.481481,1.230769,-0.307692,1.356941654
2634,-0.481481,1.230769,-0.307692,1.356941654
2649,-0.444444,1.269231,-0.346154,1.388632562
2654,-0.444444,1.230769,-0.346154,1.353567653
2669,-0.407407,1.269231,-0.346154,1.377225612
2688,-0.407407,1.269231,-0.346154,1.377225612
2689,-0.407407,1.307692,-0.346154,1.412749596
2702,-0.37037,1.307692,-0.346154,1.402517342
2705,-0.37037,1.307692,-0.346154,1.402517342
2720,-0.333333,1.307692,-0.346154,1.393194835
2735,-0.333333,1.307692,-0.346154,1.393194835
2737,-0.296296,1.307692,-0.346154,1.384800447
2752,-0.296296,1.307692,-0.346154,1.384800447
2757,-0.259259,1.346154,-0.346154,1.413919521
2772,-0.259259,1.346154,-0.346154,1.413919521
2778,-0.222222,1.346154,-0.346154,1.407599304
2787,-0.222222,1.346154,-0.346154,1.407599304
2802,-0.222222,1.346154,-0.307692,1.398637757
2807,-0.185185,1.346154,-0.307692,1.39323309
2822,-0.185185,1.346154,-0.307692,1.39323309
2839,-0.185185,1.346154,-0.269231,1.385247056
2854,-0.148148,1.346154,-0.269231,1.380783746
2857,-0.148148,1.384615,-0.230769,1.411510134
2872,-0.148148,1.384615,-0.230769,1.411510134
2877,-0.148148,1.384615,-0.192308,1.40573429
2897,-0.111111,1.384615,-0.153846,1.397559639
2917,-0.111111,1.384615,-0.153846,1.397559639
2933,-0.111111,1.384615,-0.153846,1.397559639
2937,-0.111111,1.384615,-0.115385,1.393850082
2958,-0.111111,1.423077,-0.115385,1.43206407
2973,-0.111111,1.384615,-0.115385,1.393850082
2978,-0.111111,1.384615,-0.115385,1.393850082
2998,-0.111111,1.423077,-0.115385,1.43206407
3017,-0.111111,1.423077,-0.115385,1.43206407
3018,-0.074074,1.423077,-0.115385,1.429667375
3033,-0.111111,1.423077,-0.115385,1.43206407
3038,-0.111111,1.423077,-0.076923,1.429479258
3057,-0.111111,1.423077,-0.076923,1.429479258
3059,-0.111111,1.423077,-0.076923,1.429479258
3078,-0.111111,1.423077,-0.076923,1.429479258
3093,-0.111111,1.384615,-0.076923,1.391194271
3108,-0.111111,1.346154,-0.076923,1.352920321
3109,2.666667,-1.076923,-2.769231,3.992432387
3125,3.962963,-1.423077,-2.076923,4.695086052
3130,-2.407408,0.038462,3.230769,4.029263076
3144,0.481481,1.153846,-1.923077,2.293776295
3150,-0.444444,0.307692,0.076923,0.54600548
3164,-0.111111,-0.076923,-0.115385,0.177697778
3169,0.074074,-0.153846,-0.230769,0.287071212
3184,-0.148148,0.038462,-0.076923,0.17130179
3189,-0.111111,0.076923,-0.076923,0.155499036
3204,-0.074074,0.038462,-0.076923,0.113505202
3212,-0.111111,0.038462,-0.115385,0.16473821
3226,-0.074074,0.076923,-0.076923,0.131610233
3231,-0.074074,0.038462,-0.076923,0.113505202
3251,-0.074074,0.076923,-0.076923,0.131610233
3271,-0.074074,0.038462,-0.076923,0.113505202
3291,-0.074074,0.076923,-0.076923,0.131610233
3313,-0.074074,0.038462,-0.076923,0.113505202
3393,-0.074074,0.038462,-0.076923,0.113505202
3408,-0.074074,0.038462,-0.076923,0.113505202
3413,-0.074074,0.038462,-0.076923,0.113505202
3428,-0.074074,0.038462,-0.076923,0.113505202
3465,-0.074074,0.038462,-0.115385,0.142407799
3480,-0.074074,0.038462,-0.076923,0.113505202
3484,-0.074074,0.038462,-0.076923,0.113505202
3499,-0.074074,0.038462,-0.076923,0.113505202
3524,-0.074074,0.038462,-0.115385,0.142407799
3544,-0.074074,0.038462,-0.115385,0.142407799
3599,-0.074074,0.038462,-0.115385,0.142407799
3613,-0.777778,-0.230769,-0.461538,0.933386455
3614,-3.814815,2.346154,-4.038462,6.030458308
3629,-4.518518,1.692308,-3.115385,5.743390548
3634,-0.37037,-0.269231,-0.615385,0.767044957
3649,-0.074074,-0.192308,0.153846,0.25717293
3654,-0.074074,-0.038462,-0.076923,0.113505202
3669,0.037037,0,0.038462,0.053395363
3684,-0.074074,-0.038462,0,0.083464261
3686,-0.037037,0,-0.038462,0.053395363
3701,-0.037037,0.038462,0,0.053395363
3706,-0.037037,0,-0.038462,0.053395363
3727,-0.037037,0,0,0.037037
3742,-0.037037,0,-0.038462,0.053395363
3747,-0.037037,0,-0.038462,0.053395363
3837,1.222222,-2.307692,-3.423077,4.305429727
3852,0.777778,-2.730769,-4.461538,5.288417464
3858,0.518519,-0.115385,0.923077,1.065010234
3873,-0.111111,-0.576923,0.153846,0.607333841
3877,0.259259,0.115385,0.076923,0.294017134
3893,0.185185,-0.076923,-0.461538,0.503217605
3897,0.037037,0,-0.346154,0.348129762
3912,-0.037037,-0.038462,0.115385,0.127140721
3917,0,0,-0.038462,0.038462
3933,0,-0.038462,0,0.038462
3947,0,-0.038462,-0.038462,0.054393482
3948,0,0,0,0
3966,0.962963,0.115385,-0.653846,1.169669197
3981,2.444444,-0.038462,-2.461539,3.469288118
3982,2.407408,-0.153846,-3.115385,3.940165678
3997,1.037037,0.153846,-1,1.448832058
3998,0.185185,-0.038462,-0.115385,0.221554751
4013,0,0,-0.038462,0.038462
4019,0,-0.038462,-0.038462,0.054393482
4033,0.666667,0.038462,-0.538462,0.857826054
4039,1.592593,0.269231,-0.653846,1.742513239
4048,1.592593,0.269231,-0.653846,1.742513239
4063,1.185185,0.192308,-0.384615,1.260783308
4068,0.592593,0.076923,-0.192308,0.627746747
4083,0.481481,0.076923,-0.076923,0.493617513
4088,0.851852,0.192308,-0.076923,0.876670602
4104,1.333333,0.384615,0.038462,1.388230857
4109,1.407407,0.384615,0.230769,1.477151818
4125,1.074074,0.230769,0.192308,1.115289942
4142,0.666667,0.153846,0.115385,0.693849536
4145,0.555556,0.115385,0.153846,0.587898596
4149,0.814815,0.192308,0.307692,0.891953036
4167,1.111111,0.230769,0.5,1.240089507
4183,1,0.153846,0.538462,1.146128229
4184,0.703704,0.076923,0.346154,0.787996865
4199,0.592593,0.076923,0.307692,0.672129436
4201,0.777778,0.076923,0.5,0.927823133
4216,1,0.076923,0.846154,1.312209488
4232,0.851852,0.038462,0.961538,1.285179552
4233,0.666667,-0.038462,0.769231,1.018646428
4248,0.518519,-0.038462,0.653846,0.835377681
4259,0.481481,-0.076923,0.730769,0.878501242
4262,0.481481,-0.153846,0.846154,0.985631339
4279,0.444444,-0.192308,0.884615,1.008492208
4283,0.37037,-0.192308,0.846154,0.943468545
4298,0.333333,-0.192308,0.807692,0.894684091
4303,0.296296,-0.230769,0.807692,0.890736784
4322,0.259259,-0.269231,0.846154,0.92502819
4323,0.222222,-0.307692,0.884615,0.962600999
4338,0.148148,-0.307692,0.884615,0.948243584
4345,0.111111,-0.307692,0.923077,0.979332001
4359,0.074074,-0.307692,0.884615,0.939523828
4363,0,-0.307692,0.884615,0.936599202
4378,-0.037037,-0.307692,0.884615,0.937331214
4383,-0.074074,-0.307692,0.884615,0.939523828
4398,-0.111111,-0.307692,0.923077,0.979332001
4403,-0.148148,-0.269231,0.923077,0.97288453
4418,-0.222222,-0.269231,0.923077,0.986883527
4433,-0.259259,-0.269231,0.884615,0.960335493
4434,-0.259259,-0.230769,0.923077,0.986174786
4449,-0.333333,-0.230769,0.923077,1.00818469
4454,-0.333333,-0.192308,0.884615,0.964695265
4469,-0.37037,-0.192308,0.846154,0.943468545
4474,-0.37037,-0.192308,0.884615,0.978110424
4492,-0.407407,-0.153846,0.884615,0.985998354
4494,-0.444444,-0.153846,0.884615,1.001869632
4513,-0.481481,-0.153846,0.884615,1.018840637
4514,-0.555556,-0.115385,0.884615,1.050951885
4529,-0.592593,-0.115385,0.884615,1.070991998
4534,-0.62963,-0.115385,0.884615,1.091920937
4549,-0.62963,-0.076923,0.884615,1.088528724
4556,-0.62963,-0.076923,0.846154,1.057510131
4571,-0.62963,-0.038462,0.846154,1.055409804
4576,-0.666667,-0.038462,0.846154,1.077915027
4591,-0.666667,-0.038462,0.807692,1.047993598
4597,-0.62963,-0.038462,0.807692,1.024831513
4618,-0.62963,-0.038462,0.769231,0.994801284
4627,-0.666667,-0.038462,0.769231,1.018646428
4629,-0.666667,-0.038462,0.769231,1.018646428
4637,-0.703704,-0.038462,0.769231,1.043261701
4652,-0.703704,-0.038462,0.730769,1.015234937
4657,-0.740741,-0.038462,0.730769,1.041249195
4672,-0.740741,-0.038462,0.692308,1.014626494
4677,-0.777778,-0.038462,0.692308,1.041973277
4693,-0.777778,-0.038462,0.653846,1.016824731
4698,-0.777778,-0.038462,0.653846,1.016824731
4713,-0.777778,-0.038462,0.615385,0.992530423
4717,-0.777778,-0.076923,0.615385,0.994763521
4732,-0.814815,-0.076923,0.615385,1.023982095
4737,-0.814815,-0.076923,0.615385,1.023982095
4753,-0.814815,-0.076923,0.576923,1.001339493
4759,-0.814815,-0.076923,0.576923,1.001339493
4776,-0.814815,-0.115385,0.576923,1.005026035
4778,-0.814815,-0.115385,0.576923,1.005026035
4798,-0.851852,-0.115385,0.538462,1.014350459
4799,-0.851852,-0.115385,0.576923,1.035280482
4817,-0.814815,-0.115385,0.538462,0.983452341
4819,-0.814815,-0.115385,0.538462,0.983452341
4833,-0.814815,-0.153846,0.538462,0.988702888
4838,-0.814815,-0.153846,0.538462,0.988702888
4853,-0.814815,-0.153846,0.538462,0.988702888
4859,-0.814815,-0.192308,0.538462,0.995413068
4876,-0.814815,-0.192308,0.538462,0.995413068
4879,-0.814815,-0.192308,0.538462,0.995413068
4894,-0.814815,-0.192308,0.538462,0.995413068
4901,-0.777778,-0.192308,0.576923,0.98729992
4916,-0.777778,-0.192308,0.576923,0.98729992
4919,-0.777778,-0.192308,0.576923,0.98729992
4934,-0.777778,-0.192308,0.576923,0.98729992
4939,-0.777778,-0.192308,0.615385,1.010257236
4954,-0.740741,-0.230769,0.576923,0.966846269
4959,-0.740741,-0.230769,0.615385,0.990277869
4974,-0.740741,-0.230769,0.615385,0.990277869
4989,-0.740741,-0.230769,0.653846,1.014626114
4991,-0.740741,-0.192308,0.653846,1.006575475
5006,-0.740741,-0.192308,0.653846,1.006575475
5011,-0.703704,-0.192308,0.653846,0.979640892
5026,-0.703704,-0.192308,0.692308,1.005719669
5031,-0.703704,-0.192308,0.692308,1.005719669
5046,-0.703704,-0.192308,0.692308,1.005719669
5052,-0.666667,-0.192308,0.692308,0.980162039
5059,-0.666667,-0.192308,0.692308,0.980162039
5074,-0.666667,-0.153846,0.730769,1.001067836
5081,-0.666667,-0.192308,0.730769,1.007695682
5096,-0.666667,-0.153846,0.730769,1.001067836
5101,-0.666667,-0.153846,0.730769,1.001067836
5117,-0.666667,-0.153846,0.769231,1.02948036
5122,-0.62963,-0.153846,0.730769,0.976793663
5139,-0.62963,-0.153846,0.769231,1.005892072
5142,-0.62963,-0.153846,0.769231,1.005892072
5158,-0.62963,-0.153846,0.769231,1.005892072
5162,-0.62963,-0.153846,0.769231,1.005892072
5177,-0.592593,-0.153846,0.769231,0.983133453
5182,-0.592593,-0.153846,0.807692,1.013509458
5197,-0.592593,-0.153846,0.807692,1.013509458
5212,-0.592593,-0.153846,0.807692,1.013509458
5214,-0.592593,-0.192308,0.807692,1.020056468
5229,-0.592593,-0.192308,0.846154,1.050773726
5233,-0.555556,-0.192308,0.846154,1.030340443
5248,-0.518519,-0.192308,0.846154,1.010851578
5263,-0.518519,-0.192308,0.846154,1.010851578
5266,-0.481481,-0.192308,0.884615,1.025353607
5281,-0.481481,-0.192308,0.923077,1.058715008
5283,-0.444444,-0.192308,0.923077,1.042393392
5302,-0.407407,-0.192308,0.884615,0.992726815
5304,-0.37037,-0.192308,0.884615,0.978110424
5319,-0.37037,-0.230769,0.884615,0.986393414
5324,-0.37037,-0.230769,0.923077,1.021028607
5339,-0.37037,-0.230769,0.923077,1.021028607
5345,-0.333333,-0.230769,0.923077,1.00818469
5360,-0.333333,-0.230769,0.884615,0.973092451
5365,-0.296296,-0.230769,0.884615,0.961035561
5380,-0.296296,-0.230769,0.923077,0.996552457
5385,-0.296296,-0.230769,0.923077,0.996552457
5404,-0.296296,-0.192308,0.923077,0.98835461
5419,-0.296296,-0.192308,0.923077,0.98835461
5426,-0.296296,-0.192308,0.961538,1.024367616
5441,-0.259259,-0.192308,0.961538,1.014274579
5444,-0.259259,-0.192308,0.961538,1.014274579
5459,-0.259259,-0.192308,0.961538,1.014274579
5475,-0.259259,-0.192308,0.961538,1.014274579
5477,-0.222222,-0.153846,1,1.035881851
5491,-0.222222,-0.153846,1,1.035881851
5496,-0.222222,-0.153846,1,1.035881851
5511,-0.185185,-0.153846,1,1.028572835
5516,-0.185185,-0.115385,1,1.023526835
5531,-0.185185,-0.115385,1,1.023526835
5536,-0.148148,-0.115385,1,1.017478023
5551,-0.148148,-0.115385,1.038462,1.055303205
5556,-0.148148,-0.115385,1.038462,1.055303205
5571,-0.111111,-0.115385,1,1.012748415
5576,-0.111111,-0.115385,1,1.012748415
5591,-0.111111,-0.076923,1.038462,1.047218281
5606,-0.074074,-0.076923,1.038462,1.043938423
5607,-0.037037,-0.076923,1.038462,1.041965553
5622,-0.037037,-0.076923,1.038462,1.041965553
5627,0,-0.076923,1.038462,1.041307098
5643,0.037037,-0.076923,1.038462,1.041965553
5647,0.037037,-0.076923,1.038462,1.041965553
5662,0.074074,-0.076923,1,1.005685888
5677,0.111111,-0.076923,1.038462,1.047218281
5678,0.148148,-0.076923,1.038462,1.051792899
5693,0.185185,-0.076923,1,1.019907168
5698,0.222222,-0.076923,1,1.027277842
5713,0.222222,-0.076923,1,1.027277842
5718,0.259259,-0.076923,0.961538,0.998843182
5733,0.296296,-0.076923,0.961538,1.009090577
5748,0.333333,-0.115385,0.961538,1.024197204
5749,0.333333,-0.115385,0.923077,0.988177988
5764,0.37037,-0.115385,0.923077,1.001278574
5768,0.37037,-0.115385,0.884615,0.965935471
5783,0.407407,-0.115385,0.884615,0.980733328
5798,0.444444,-0.115385,0.884615,0.99668845
5799,0.444444,-0.115385,0.884615,0.99668845
5814,0.481481,-0.115385,0.846154,0.980364342
5819,0.481481,-0.115385,0.846154,0.980364342
5834,0.518519,-0.115385,0.846154,0.999075694
5840,0.555556,-0.115385,0.807692,0.987077775
5855,0.555556,-0.115385,0.807692,0.987077775
5860,0.592593,-0.115385,0.807692,1.008388084
5875,0.62963,-0.115385,0.730769,0.971478752
5879,0.62963,-0.115385,0.730769,0.971478752
5894,0.666667,-0.115385,0.692308,0.968012889
5900,0.703704,-0.115385,0.692308,0.993882983
5914,0.740741,-0.115385,0.653846,0.994748973
5919,0.814815,-0.076923,0.615385,1.023982095
5934,0.814815,-0.076923,0.576923,1.001339493
5950,0.814815,-0.076923,0.5,0.959083225
5951,0.814815,-0.038462,0.5,0.956766852
5966,0.851852,-0.038462,0.461538,0.969612542
5972,0.851852,-0.038462,0.461538,0.969612542
5987,0.851852,0,0.461538,0.968849398
5991,0.851852,0,0.423077,0.951128791
6006,0.851852,0,0.423077,0.951128791
6021,0.851852,0,0.423077,0.951128791
6022,0.888889,0,0.384615,0.968531028
6037,0.962963,0.038462,0.384615,1.037644334
6041,0.962963,0,0.307692,1.01092636
6057,0.925926,0.038462,0.307692,0.976469482
6062,0.925926,0.038462,0.269231,0.965040732
6079,0.925926,0.038462,0.269231,0.965040732
6082,0.962963,0.038462,0.192308,0.9827306
6098,1,0.038462,0.153846,1.012495885
6102,1,0,0.115385,1.006634839
6117,0.962963,0,0.076923,0.966030479
6122,0.962963,0,0.038462,0.963730805
6137,0.962963,0,0.038462,0.963730805
6142,1,0,0,1
6159,0.962963,0.038462,-0.038462,0.964497999
6162,0.962963,0.038462,-0.076923,0.966795849
6179,0.962963,0.038462,-0.115385,0.970613601
6182,0.962963,0.076923,-0.153846,0.978204211
6197,0.962963,0.076923,-0.192308,0.984985916
6213,0.962963,0.115385,-0.230769,0.996928166
6229,0.962963,0.115385,-0.269231,1.006527083
6234,0.962963,0.153846,-0.269231,1.011657878
6249,0.962963,0.153846,-0.307692,1.022565743
6254,0.962963,0.115385,-0.307692,1.017489953
6269,0.962963,0.115385,-0.346154,1.029773776
6275,0.925926,0.115385,-0.346154,0.995226229
6290,0.925926,0.115385,-0.346154,0.995226229
6294,0.925926,0.115385,-0.384615,1.009247915
6309,0.925926,0.115385,-0.384615,1.009247915
6325,0.925926,0.115385,-0.384615,1.009247915
6326,0.888889,0.115385,-0.384615,0.975379952
6341,0.888889,0.115385,-0.423077,0.991176826
6344,0.888889,0.076923,-0.423077,0.98743858
6362,0.888889,0.076923,-0.423077,0.98743858
6364,0.888889,0.076923,-0.423077,0.98743858
6379,0.888889,0.076923,-0.461538,1.004518854
6384,0.888889,0.076923,-0.461538,1.004518854
6399,0.851852,0.076923,-0.461538,0.971898299
6404,0.851852,0.076923,-0.461538,0.971898299
6419,0.851852,0.038462,-0.461538,0.969612542
6434,0.851852,0.038462,-0.461538,0.969612542
6436,0.851852,0.038462,-0.461538,0.969612542
6451,0.851852,0.038462,-0.461538,0.969612542
6466,0.851852,0.038462,-0.461538,0.969612542
6467,0.851852,0.038462,-0.461538,0.969612542
6482,0.851852,0,-0.461538,0.968849398
6487,0.851852,0,-0.461538,0.968849398
6501,0.851852,0,-0.461538,0.968849398
6506,0.851852,0,-0.461538,0.968849398
6527,0.851852,0,-0.461538,0.968849398
6528,0.851852,0,-0.461538,0.968849398
6542,0.851852,0,-0.461538,0.968849398
6546,0.851852,0,-0.461538,0.968849398
6561,0.851852,0,-0.461538,0.968849398
6576,0.851852,0,-0.461538,0.968849398
6577,0.851852,0,-0.461538,0.968849398
6592,0.851852,0,-0.423077,0.951128791
6597,0.851852,0,-0.423077,0.951128791
6612,0.888889,0,-0.423077,0.98443781
6617,0.888889,0,-0.423077,0.98443781
6632,0.888889,0,-0.423077,0.98443781
6637,0.888889,0,-0.423077,0.98443781
6652,0.888889,0,-0.384615,0.968531028
6657,0.888889,0,-0.384615,0.968531028
6672,0.888889,0,-0.384615,0.968531028
6678,0.888889,0,-0.384615,0.968531028
6693,0.888889,0,-0.346154,0.953911026
6698,0.888889,0,-0.346154,0.953911026
6714,0.925926,0,-0.346154,0.98851482
6718,0.925926,0.038462,-0.307692,0.976469482
6733,0.925926,0.038462,-0.307692,0.976469482
